index,unique_invoices,total_quantity,avg_quantity_per_order,unit_price_std,customer_age_days,days_since_last_purchase,average_days_between_purchase,is_onetime_buyer,target_clv
1215,15,13944,80.14,2.84,646,297,43.06666666666667,0,5.73214314842516
1216,1,22,3.14,4.15,516,516,516.0,1,6.089044875446846
1217,2,307,2.74,3.2,292,282,146.0,0,5.994335422199665
1218,20,1496,7.19,3.5,633,54,31.65,0,6.759440868288577
1219,9,2407,5.68,1.44,303,52,33.666666666666664,0,7.229534384001965
1220,4,819,7.73,2.92,422,59,105.5,0,5.7182769208066535
1221,9,942,2.09,2.69,458,40,50.888888888888886,0,5.796331269586691
1222,1,172,14.33,1.29,285,285,285.0,1,5.057709701482184
1223,18,4891,12.29,1.36,589,29,32.72222222222222,0,6.456989411643809
1224,1,132,2.59,2.76,280,280,280.0,1,4.829113417472866
1225,20,4058,5.01,2.86,642,19,32.1,0,7.48067080346009
1226,7,767,6.29,2.84,606,67,86.57142857142857,0,3.913621726791843
1227,11,907,4.93,2.29,645,15,58.63636363636363,0,4.916324614625014
1228,5,483,4.93,2.58,459,303,91.8,0,5.942169255383105
1229,29,5458,5.37,2.17,643,13,22.17241379310345,0,7.373644204433142
1230,6,947,15.27,3.64,573,59,95.5,0,5.623006164628913
1231,5,1881,11.06,1.76,590,110,118.0,0,6.291698760786756
1232,22,2634,4.61,3.43,530,51,24.09090909090909,0,6.989150917186131
1233,10,1847,3.92,2.62,643,295,64.3,0,5.941381046939995
1234,7,1332,6.14,13.4,513,19,73.28571428571429,0,6.7255977087416525
1235,3,387,3.95,2.47,638,527,212.66666666666666,0,6.265358245331853
1236,4,482,4.12,2.84,341,223,85.25,0,4.482776537774025
1237,2,314,11.63,1.23,129,9,64.5,0,4.653007515402251
1238,3,169,1.52,2.6,580,71,193.33333333333334,0,6.048884037975468
1239,5,324,40.5,0.65,401,52,80.2,0,5.877847820321015
1240,2,416,10.4,2.16,144,3,72.0,0,6.702279725321334
1241,1,93,7.75,2.22,484,484,484.0,1,5.428072889540573
1242,1,214,11.26,2.28,337,337,337.0,1,5.332138915023547
1243,2,637,12.49,2.49,355,113,177.5,0,5.5512527026699825
1244,27,8135,12.57,2.66,647,32,23.962962962962962,0,6.891514102185554
1245,12,1220,16.05,2.39,647,110,53.916666666666664,0,6.599761649751534
1246,1,32,16.0,0.0,557,557,557.0,1,2.7027025947756145
1247,7,500,6.67,2.86,603,161,86.14285714285714,0,5.960231844676883
1248,16,1227,11.36,1.98,556,28,34.75,0,5.8959993552899155
1249,2,692,12.58,2.21,325,30,162.5,0,6.385261850348464
1250,21,265,5.0,3.68,592,13,28.19047619047619,0,5.448503053311921
1251,42,8439,13.12,2.43,646,15,15.380952380952381,0,7.678381884812454
1252,3,165,8.68,2.42,46,1,15.333333333333334,0,5.600900366688672
1253,3,757,10.23,4.6,319,130,106.33333333333333,0,6.282472333238322
1254,13,2689,9.47,4.57,555,106,42.69230769230769,0,6.815639990074331
1255,2,562,12.22,1.92,330,239,165.0,0,5.799577385444326
1256,13,2301,11.86,2.13,635,7,48.84615384615385,0,6.846337217475666
1257,2,373,11.3,2.9,553,114,276.5,0,6.3987446737397065
1258,6,1125,11.36,2.45,184,31,30.666666666666668,0,6.621379020251064
1259,1,95,6.33,1.97,292,292,292.0,1,5.203182171432998
1260,3,296,8.97,2.64,479,191,159.66666666666666,0,5.827356119733386
1261,4,476,22.67,3.69,633,323,158.25,0,4.9652194305657735
1262,24,8455,17.65,3.17,634,33,26.416666666666668,0,7.922862762717084
1263,2,124,9.54,3.97,334,323,167.0,0,5.801937090063698
1264,3,584,14.97,1.47,505,170,168.33333333333334,0,5.903561863932071
1265,3,140,5.6,3.0,193,87,64.33333333333333,0,4.815512145465092
1266,1,24,4.8,3.48,296,296,296.0,1,5.365274834672918
1267,11,1160,11.72,2.5,581,45,52.81818181818182,0,6.443001843318529
1268,3,329,7.0,1.19,559,358,186.33333333333334,0,5.824021750542496
1269,3,134,7.05,3.26,173,13,57.666666666666664,0,4.761489940243045
1270,5,1023,18.6,2.27,180,4,36.0,0,6.176366106165323
1271,8,2134,11.41,2.84,564,66,70.5,0,6.599121919777424
1272,12,2375,10.37,22.17,640,123,53.333333333333336,0,6.784683281392143
1273,3,564,20.14,4.15,313,64,104.33333333333333,0,4.598145571051127
1274,1,427,8.71,3.03,193,193,193.0,1,7.637976639771848
1275,2,288,9.0,3.55,373,330,186.5,0,6.314688699832235
1276,2,827,10.88,2.19,432,304,216.0,0,5.712742216027673
1277,2,316,17.56,1.07,92,63,46.0,0,6.007214857199214
1278,8,1829,11.02,12.78,647,275,80.875,0,6.404980493405858
1279,11,846,15.38,2.92,473,92,43.0,0,6.369387152209746
1280,5,550,6.71,3.34,239,96,47.8,0,6.9789124732984655
1281,1,120,20.0,0.64,10,10,10.0,1,4.649761069315966
1282,17,1302,14.8,2.92,641,97,37.705882352941174,0,8.03541491225879
1283,10,872,7.52,5.92,593,130,59.3,0,6.772691283950868
1284,1,351,4.13,2.91,20,20,20.0,1,6.357824935335385
1285,1,126,5.04,3.15,25,25,25.0,1,6.184581786915219
1286,8,1233,4.53,2.63,335,48,41.875,0,6.396862986327159
1287,10,1003,7.78,2.59,648,19,64.8,0,5.642438844415149
1288,3,141,12.82,1.09,465,362,155.0,0,5.489185629310458
1289,29,3798,2.92,2.08,648,9,22.344827586206897,0,6.6508739556830685
1290,1,38,1.81,3.37,459,459,459.0,1,5.928125306545893
1291,9,1386,11.27,3.38,549,18,61.0,0,6.516814184890071
1292,14,4352,8.13,18.01,594,16,42.42857142857143,0,6.092598644027331
1293,4,761,10.15,2.84,340,1,85.0,0,5.7070438173585725
1294,5,392,9.12,2.48,152,57,30.4,0,5.458052424669195
1295,38,7082,19.24,1.7,638,6,16.789473684210527,0,6.65374006400084
1296,2,94,3.24,2.94,94,23,47.0,0,5.58541176635407
1297,1,75,5.77,4.01,145,145,145.0,1,6.485779618746983
1298,8,951,6.7,1.9,600,29,75.0,0,5.862181261343891
1299,2,209,14.93,1.9,358,358,179.0,0,4.8672267108008995
1300,14,3221,8.11,2.87,647,80,46.214285714285715,0,7.026329112986179
1301,8,2199,4.9,1.31,367,2,45.875,0,5.924710239594586
1302,6,1245,14.48,9.51,564,156,94.0,0,5.648164050893189
1303,14,2617,10.64,2.42,645,17,46.07142857142857,0,6.912513938580316
1304,3,126,1.2,1.72,158,62,52.666666666666664,0,4.999776550761379
1305,5,1094,8.55,3.78,456,127,91.2,0,5.995356961823326
1306,7,2195,11.09,3.33,387,16,55.285714285714285,0,0.8109302162163288
1307,2,134,12.18,3.73,591,365,295.5,0,5.3583771229757
1308,38,34012,232.96,0.73,638,11,16.789473684210527,0,9.279913075328142
1309,1,83,2.59,1.95,318,318,318.0,1,6.412146621021007
1310,5,311,4.57,3.68,565,327,113.0,0,5.357764825191457
1311,2,66,6.0,4.45,215,47,107.5,0,4.313212318673522
1312,1,860,61.43,1.89,339,339,339.0,1,7.600672433088026
1313,15,3051,19.81,5.19,633,67,42.2,0,6.413458957167357
1314,3,3992,13.86,7.0,446,23,148.66666666666666,0,7.217810202285643
1315,4,1468,12.77,2.35,551,113,137.75,0,5.758270659940271
1316,6,866,61.86,1.31,647,178,107.83333333333333,0,6.283032808536033
1317,14,1192,5.9,3.85,527,18,37.642857142857146,0,6.638122663934972
1318,3,744,10.05,2.75,327,94,109.0,0,5.8608716898989766
1319,1,44,7.33,1.43,19,19,19.0,1,6.458181531247909
1320,3,624,18.35,2.62,585,354,195.0,0,6.032654473932845
1321,5,1145,9.39,11.54,108,3,21.6,0,7.223492596715529
1322,23,3999,11.94,2.63,638,15,27.73913043478261,0,7.280676534014272
1323,2,383,19.15,2.07,186,67,93.0,0,5.4120923808068815
1324,2,1014,30.73,2.56,575,317,287.5,0,6.54710099940769
1325,6,484,13.08,3.66,444,93,74.0,0,4.451552697322492
1326,7,1296,10.45,3.01,582,79,83.14285714285714,0,3.459151774922711
1327,6,1256,5.76,2.79,297,15,49.5,0,5.7812372210603185
1328,2,298,14.9,3.11,512,302,256.0,0,7.2039485283898435
1329,4,1120,35.0,2.29,169,50,42.25,0,5.424509391785796
1330,9,2191,11.35,1.6,541,40,60.111111111111114,0,5.592999878644562
1331,5,593,15.21,2.84,642,268,128.4,0,5.995082992630693
1332,2,1089,16.01,3.14,477,120,238.5,0,6.715819654792121
1333,26,1435,8.06,4.25,610,23,23.46153846153846,0,5.297266814911858
1334,2,303,15.95,1.23,233,33,116.5,0,5.550242719287699
1335,6,1248,5.11,11.42,333,75,55.5,0,5.965197570857262
1336,3,310,9.69,1.65,240,47,80.0,0,5.569031290769663
1337,1,191,8.3,2.54,395,395,395.0,1,5.762491537470215
1338,24,42466,379.16,0.85,634,18,26.416666666666668,0,9.591325611529026
1339,1,166,11.07,1.23,57,57,57.0,1,6.398578295461671
1340,1,218,18.17,1.66,82,82,82.0,1,4.351051830374451
1341,7,1511,26.51,2.24,639,127,91.28571428571429,0,6.042917828696898
1342,8,1285,12.72,2.64,591,54,73.875,0,6.995912665718342
1343,4,479,17.11,3.15,551,197,137.75,0,5.256922291181651
1344,5,1071,4.64,1.69,635,77,127.0,0,4.618382517460226
1345,17,1207,6.94,2.35,639,49,37.588235294117645,0,5.568764262978113
1346,42,13443,17.41,1.64,645,4,15.357142857142858,0,8.351804265061688
1347,1,270,30.0,0.79,339,339,339.0,1,5.377128546972327
1348,9,1929,6.45,3.58,639,198,71.0,0,6.240100391183128
1349,15,1014,3.56,2.74,643,8,42.86666666666667,0,5.151671786206552
1350,7,1656,4.59,1.65,589,44,84.14285714285714,0,7.410583004657065
1351,12,1264,3.02,2.9,632,21,52.666666666666664,0,4.79015486020153
1352,4,138,2.56,2.0,632,102,158.0,0,3.6916256797819615
1353,4,698,58.17,2.39,290,8,72.5,0,6.521769216411457
1354,3,760,9.38,3.82,612,123,204.0,0,6.23315503570877
1355,28,3595,4.67,3.05,634,22,22.642857142857142,0,6.477833530439982
1356,3,164,2.6,5.5,355,306,118.33333333333333,0,5.645941474966351
1357,2,256,3.61,2.88,459,288,229.5,0,5.616225494306669
1358,19,3196,12.11,29.27,610,87,32.10526315789474,0,7.328522707098744
1359,3,437,12.49,2.96,507,326,169.0,0,4.91705694713669
1360,2,43,2.26,3.42,436,310,218.0,0,4.8735929835010605
1361,23,1780,3.27,2.93,637,136,27.695652173913043,0,5.902879204811858
1362,3,346,5.41,1.72,472,323,157.33333333333334,0,5.402722425902827
1363,5,418,6.85,2.73,453,64,90.6,0,5.241005999834923
1364,7,1736,33.38,1.75,604,137,86.28571428571429,0,8.220004742882118
1365,7,357,3.84,4.22,360,54,51.42857142857143,0,6.487272975113748
1366,2,217,2.09,2.23,119,86,59.5,0,5.951553595795141
1367,12,1286,3.14,1.86,597,8,49.75,0,6.037083020111779
1368,10,1067,5.68,3.26,638,101,63.8,0,6.315122892512055
1369,1,374,4.92,2.82,278,278,278.0,1,5.715282758826408
1370,6,1351,20.47,1.53,198,17,33.0,0,5.8773435480032825
1371,14,4692,38.46,1.5,284,16,20.285714285714285,0,2.517696472610991
1372,1,211,7.54,1.27,334,334,334.0,1,6.678455315794011
1373,8,2545,8.54,3.63,592,15,74.0,0,6.4309767518552015
1374,2,245,7.21,3.66,290,195,145.0,0,5.186659285005154
1375,2,114,4.75,2.36,134,68,67.0,0,5.942300563076611
1376,14,1053,10.53,3.69,645,121,46.07142857142857,0,6.585026171452788
1377,15,2413,11.77,1.98,563,16,37.53333333333333,0,7.365275058223669
1378,2,192,2.13,1.26,330,330,165.0,0,5.847449824468614
1379,3,100,2.04,2.27,460,313,153.33333333333334,0,4.619073091157083
1380,10,877,4.14,1.85,646,276,64.6,0,6.155049158564972
1381,11,804,2.26,2.7,647,228,58.81818181818182,0,5.328798073801623
1382,3,99,6.6,4.15,431,95,143.66666666666666,0,5.881649681100775
1383,11,1009,43.87,0.96,641,18,58.27272727272727,0,7.472273316944902
1384,6,1383,12.13,2.99,198,4,33.0,0,6.099690952178853
1385,2,1163,19.71,2.75,553,341,276.5,0,6.791041671283774
1386,5,2751,38.75,1.4,465,163,93.0,0,7.253144781203703
1387,19,3347,16.82,2.21,530,47,27.894736842105264,0,6.653894755005867
1388,7,1661,7.52,1.59,642,270,91.71428571428571,0,5.466582256352257
1389,27,4206,7.61,2.34,647,10,23.962962962962962,0,6.777954063445712
1390,1,88,8.8,1.01,291,291,291.0,1,4.35208275830081
1391,7,1422,12.26,2.3,288,30,41.142857142857146,0,5.239575346524274
1392,2,255,3.27,2.48,566,461,283.0,0,4.604169685654508
1393,6,642,5.63,2.82,559,196,93.16666666666667,0,5.6890410180011655
1394,2,389,9.49,1.92,363,305,181.5,0,3.76096753050819
1395,2,251,3.98,2.47,545,321,272.5,0,5.885881784532917
1396,6,590,3.73,3.86,306,25,51.0,0,4.98579600408261
1397,14,3717,3.57,2.48,648,81,46.285714285714285,0,6.59049333740024
1398,8,1293,10.34,15.62,645,44,80.625,0,6.60479711897784
1399,8,871,2.79,2.07,359,92,44.875,0,5.592478405097527
1400,5,1407,3.88,1.73,452,90,90.4,0,6.697614326301917
1401,13,2573,13.13,2.1,540,114,41.53846153846154,0,5.438861611540345
1402,1,167,3.09,1.62,69,69,69.0,1,5.946885503710015
1403,25,2300,7.1,2.25,648,1,25.92,0,6.861501894464675
1404,4,1045,6.97,2.56,439,38,109.75,0,5.406005171964954
1405,62,15040,134.29,2.25,641,8,10.338709677419354,0,9.341929880363365
1406,4,350,1.58,1.87,587,61,146.75,0,4.8937268758505335
1407,7,599,2.85,2.75,311,105,44.42857142857143,0,6.291754307598845
1408,4,413,5.1,3.38,613,326,153.25,0,5.124202046301181
1409,3,250,7.81,2.31,641,89,213.66666666666666,0,5.4510384535657
1410,25,4979,18.17,3.18,634,45,25.36,0,6.442349065407006
1411,2,179,3.44,3.47,175,101,87.5,0,5.080783053998338
1412,2,89,5.56,1.08,321,321,160.5,0,5.025392535071163
1413,88,32319,123.83,503.84,641,3,7.284090909090909,0,9.954530415568364
1414,23,2403,2.94,2.86,394,17,17.130434782608695,0,7.767670349409271
1415,3,665,8.75,2.97,529,172,176.33333333333334,0,5.9964023361376055
1416,2,198,9.9,2.79,111,86,55.5,0,4.375127892982725
1417,6,879,9.45,5.0,519,57,86.5,0,5.935713965336663
1418,2,324,81.0,5.57,50,50,25.0,0,6.05818817915089
1419,5,758,11.15,2.57,363,17,72.6,0,6.449237434839492
1420,7,516,10.53,4.55,391,120,55.857142857142854,0,4.22683374526818
1421,3,310,2.04,3.38,425,284,141.66666666666666,0,6.83966913914691
1422,5,1981,13.85,3.61,520,31,104.0,0,5.7535562818742765
1423,9,1135,8.22,2.86,610,5,67.77777777777777,0,6.39634615167773
1424,10,986,3.28,2.58,478,73,47.8,0,5.8949811793877585
1425,6,1556,11.19,3.68,445,43,74.16666666666667,0,5.860729241785461
1426,1,180,36.0,2.39,33,33,33.0,1,6.9034560505293046
1427,3,420,9.55,2.14,564,436,188.0,0,5.508375678313591
1428,5,819,11.22,1.88,118,2,23.6,0,6.529594005401318
1429,3,200,9.52,1.96,359,183,119.66666666666667,0,4.476199804691132
1430,6,995,5.0,2.64,584,94,97.33333333333333,0,7.266436209583606
1431,9,763,3.5,2.82,597,146,66.33333333333333,0,6.247055927288044
1432,9,1119,10.76,3.06,646,7,71.77777777777777,0,4.9143446337779695
1433,8,1130,9.83,3.95,511,128,63.875,0,6.377457973151552
1434,13,1406,12.23,4.01,634,37,48.76923076923077,0,5.5329546115734605
1435,6,697,13.4,0.94,556,47,92.66666666666667,0,4.9473404437239425
1436,3,837,9.62,2.41,471,344,157.0,0,7.0240260606475236
1437,2,632,15.8,2.04,38,8,19.0,0,5.877455630496114
1438,20,2263,13.72,2.83,610,67,30.5,0,5.2909905911615756
1439,8,748,4.48,3.13,643,328,80.375,0,5.622861603732384
1440,3,474,31.6,1.37,92,12,30.666666666666668,0,6.975133514312085
1441,3,746,9.82,3.37,540,343,180.0,0,6.504946639335182
1442,3,393,1.69,2.52,431,171,143.66666666666666,0,6.262407295555465
1443,9,954,3.86,1.88,484,26,53.77777777777778,0,6.396712965073866
1444,6,438,13.27,2.99,633,303,105.5,0,5.8509373119710055
1445,2,1178,21.04,0.82,331,331,165.5,0,7.00520861513085
1446,4,369,2.08,1.78,475,125,118.75,0,6.087070137819662
1447,5,866,18.04,1.54,334,22,66.8,0,4.90645926184609
1448,14,4202,16.04,2.27,646,11,46.142857142857146,0,7.569040206393299
1449,1,48,1.92,2.89,636,636,636.0,1,6.129812446717476
1450,8,1543,14.98,1.79,420,53,52.5,0,6.953397636860839
1451,10,3518,21.72,2.76,647,25,64.7,0,6.716982107698378
1452,46,8146,25.86,12.81,528,10,11.478260869565217,0,7.962328598656299
1453,4,1111,15.43,2.28,450,268,112.5,0,5.424773790500596
1454,2,208,18.91,1.04,573,187,286.5,0,6.083040490595192
1455,4,351,10.32,2.15,645,21,161.25,0,5.343003884170443
1456,2,696,18.81,1.84,351,280,175.5,0,6.225666725778925
1457,1,142,7.89,6.03,326,326,326.0,1,6.056057754250246
1458,11,1363,7.97,9.6,639,17,58.09090909090909,0,5.870482650547199
1459,16,3429,12.99,3.26,493,9,30.8125,0,6.940986939664274
1460,2,416,20.8,0.64,338,51,169.0,0,4.678792325858705
1461,8,1573,9.77,2.67,631,38,78.875,0,6.352106611607826
1462,10,2634,17.1,2.7,472,25,47.2,0,6.446243491769067
1463,16,2089,12.98,2.01,646,61,40.375,0,7.089059651953323
1464,36,4195,5.45,2.38,579,49,16.083333333333332,0,7.619895936034617
1465,55,3551,15.71,7.83,646,4,11.745454545454546,0,6.861669454786783
1466,19,4628,14.07,2.82,568,22,29.894736842105264,0,5.387197829041911
1467,2,167,5.57,3.88,7,1,3.5,0,6.214828074225741
1468,7,762,9.07,3.84,556,346,79.42857142857143,0,5.438731270263251
1469,8,3672,122.4,0.27,550,39,68.75,0,7.212884265037639
1470,3,182,8.67,2.53,316,304,105.33333333333333,0,5.561604282165096
1471,5,356,13.19,2.96,120,15,24.0,0,5.1589978262986245
1472,2,182,7.58,3.44,474,142,237.0,0,5.275099915371852
1473,22,4758,13.22,1.87,639,12,29.045454545454547,0,6.894396445779147
1474,12,2974,16.8,3.81,193,8,16.083333333333332,0,7.038976505225962
1475,4,560,11.91,2.33,318,50,79.5,0,5.037471948049816
1476,7,950,10.33,4.94,635,304,90.71428571428571,0,4.396176057778302
1477,19,6008,51.79,4.08,638,172,33.578947368421055,0,7.601981876761647
1478,1,191,13.64,2.54,346,346,346.0,1,5.8297688081076835
1479,11,2242,5.56,2.62,646,73,58.72727272727273,0,6.043938394368685
1480,2,251,10.46,2.79,325,19,162.5,0,7.0049545823592565
1481,5,369,6.96,2.69,413,57,82.6,0,4.460144413937834
1482,2,364,10.11,2.45,640,289,320.0,0,5.885854000194946
1483,4,910,8.67,1.66,452,89,113.0,0,6.360455832569031
1484,12,1103,5.69,3.22,593,34,49.416666666666664,0,4.853591544486569
1485,9,1193,6.59,3.4,562,198,62.44444444444444,0,4.947127352839874
1486,7,1549,32.96,2.98,456,28,65.14285714285714,0,4.988526008508154
1487,28,9062,46.0,2.94,646,8,23.071428571428573,0,9.164357164614897
1488,2,347,31.55,1.87,347,330,173.5,0,6.244788066923324
1489,3,409,7.05,3.22,579,192,193.0,0,5.015556498415324
1490,12,2439,19.36,1.37,470,24,39.166666666666664,0,5.803326104992462
1491,8,796,5.17,2.56,395,185,49.375,0,6.118185299887139
1492,4,1036,14.59,3.35,296,50,74.0,0,5.825026181941565
1493,14,1050,4.29,2.12,580,59,41.42857142857143,0,4.562262684976815
1494,5,901,7.7,2.19,473,122,94.6,0,6.315086716988411
1495,6,1366,17.74,1.65,459,52,76.5,0,5.479805242593414
1496,8,488,9.57,4.42,646,239,80.75,0,4.995995317356741
1497,7,563,6.62,4.19,380,96,54.285714285714285,0,5.058281947563609
1498,5,480,19.2,2.49,372,99,74.4,0,3.8607297110405954
1499,12,1532,2.3,2.43,319,5,26.583333333333332,0,6.533963241328839
1500,10,1812,5.01,2.48,543,74,54.3,0,7.68902322093721
1501,2,343,8.57,2.71,166,31,83.0,0,6.296298678377329
1502,4,669,15.93,3.57,148,22,37.0,0,5.681536865708882
1503,6,3417,18.47,3.94,640,164,106.66666666666667,0,7.309861418733812
1504,14,2344,5.82,3.36,594,5,42.42857142857143,0,5.716468334463384
1505,14,4622,20.27,2.22,548,36,39.142857142857146,0,6.866651994903683
1506,4,268,2.91,2.8,351,22,87.75,0,5.586124431187969
1507,10,2013,8.87,6.49,316,20,31.6,0,6.918695219020472
1508,13,601,8.01,3.91,582,25,44.76923076923077,0,4.62271536520384
1509,8,1641,7.78,1.85,552,35,69.0,0,6.170175426578219
1510,7,2160,10.96,2.41,505,86,72.14285714285714,0,6.806209699415414
1511,2,602,31.68,0.99,591,333,295.5,0,7.411048606092515
1512,6,1621,4.06,2.05,558,30,93.0,0,6.75231710402194
1513,1,91,3.96,1.63,302,302,302.0,1,6.536648118385228
1514,11,1281,8.11,3.67,638,1,58.0,0,6.377712856289014
1515,5,134,6.09,3.62,351,96,70.2,0,6.114124559843869
1516,6,2564,12.69,2.59,540,25,90.0,0,6.979796831847108
1517,5,10000,2000.0,0.0,633,17,126.6,0,6.8679744089702925
1518,12,2298,10.64,12.47,402,66,33.5,0,6.473582006737229
1519,5,174,10.88,1.22,648,214,129.6,0,4.713127327493184
1520,11,1954,18.61,2.11,644,64,58.54545454545455,0,5.1101789244325175
1521,17,543,2.19,6.79,589,6,34.64705882352941,0,7.118688587765334
1522,14,5982,9.15,2.17,634,108,45.285714285714285,0,6.8613343060614005
1523,6,167,2.17,1.78,572,21,95.33333333333333,0,4.182508053051405
1524,7,457,5.86,3.04,498,39,71.14285714285714,0,6.613169430213562
1525,15,16552,613.04,0.51,219,8,14.6,0,9.192278229157774
1526,4,1644,19.12,1.33,519,110,129.75,0,6.700903296444813
1527,3,134,12.18,2.81,89,17,29.666666666666668,0,3.681351187693145
1528,1,219,6.26,2.33,316,316,316.0,1,5.662543726639604
1529,1,284,4.73,2.0,392,392,392.0,1,6.197339856855672
1530,9,1124,5.46,2.66,547,297,60.77777777777778,0,6.606893399862617
1531,5,607,3.94,3.3,339,37,67.8,0,6.373507485271654
1532,5,499,8.05,2.94,337,243,67.4,0,6.411933203633247
1533,26,2144,17.57,1.52,641,1,24.653846153846153,0,7.918483082339726
1534,3,287,3.63,2.48,500,289,166.66666666666666,0,5.821565510312585
1535,3,144,7.58,3.96,290,71,96.66666666666667,0,5.94576086484898
1536,2,706,15.02,1.29,304,93,152.0,0,7.262376114684308
1537,13,1143,12.84,19.25,571,4,43.92307692307692,0,5.7616110342686735
1538,4,212,4.93,2.52,347,0,86.75,0,5.5045995607868345
1539,1,82,3.57,3.81,46,46,46.0,1,5.754919090103581
1540,12,774,8.51,4.13,638,32,53.166666666666664,0,6.501830065041516
1541,3,451,9.6,3.35,633,491,211.0,0,5.4089638866351
1542,2,474,4.27,1.58,292,272,146.0,0,6.300308616611721
1543,1,45,2.65,2.04,345,345,345.0,1,5.819786150412507
1544,5,671,11.57,2.89,520,106,104.0,0,6.901234061991872
1545,3,411,3.02,3.02,134,26,44.666666666666664,0,5.782193081947429
1546,3,469,2.41,1.57,516,318,172.0,0,5.706877679563504
1547,4,479,2.27,3.63,497,171,124.25,0,5.564137192142683
1548,6,1182,3.8,2.55,582,177,97.0,0,5.60248775650462
1549,3,654,11.28,1.7,499,173,166.33333333333334,0,5.0670156275323635
1550,4,306,3.36,2.22,541,67,135.25,0,5.520900761003683
1551,2,377,8.57,1.83,297,163,148.5,0,5.443931715353009
1552,2,301,20.07,1.78,192,114,96.0,0,6.4577111274760055
1553,19,2081,3.86,1.22,648,3,34.10526315789474,0,6.906073866199599
1554,3,1172,24.42,1.71,199,80,66.33333333333333,0,6.1131510653645815
1555,12,1920,4.35,1.99,643,77,53.583333333333336,0,5.965505507937886
1556,2,229,3.88,1.8,298,144,149.0,0,5.207078886113766
1557,18,4030,17.3,1.28,464,41,25.77777777777778,0,7.190223784381031
1558,2,123,1.58,2.9,563,360,281.5,0,4.803283067577055
1559,12,972,6.35,2.61,341,19,28.416666666666668,0,6.165186735088474
1560,10,2505,4.29,2.29,635,59,63.5,0,6.675999750819363
1561,3,399,2.61,1.39,337,278,112.33333333333333,0,4.221124045253227
1562,4,194,2.49,2.02,582,303,145.5,0,4.996401134068432
1563,1,112,3.61,2.59,285,285,285.0,1,5.375278407684165
1564,4,150,3.12,2.54,604,189,151.0,0,4.091841432003982
1565,2,301,3.42,2.06,586,493,293.0,0,5.267394133894527
1566,6,1376,14.64,2.27,564,299,94.0,0,6.6934475763303265
1567,4,381,3.85,3.61,332,2,83.0,0,5.5473625553848995
1568,94,47723,92.85,3.5,606,9,6.446808510638298,0,8.402240147552908
1569,4,332,5.11,1.8,185,2,46.25,0,6.9004889429900915
1570,6,176,9.78,3.53,591,290,98.5,0,5.638354669333745
1571,1,82,6.83,1.46,318,318,318.0,1,5.137326680455911
1572,9,759,7.37,3.57,600,5,66.66666666666667,0,6.277338736323246
1573,2,167,3.48,2.1,403,124,201.5,0,7.942866730154951
1574,4,346,5.77,2.48,536,200,134.0,0,4.8247072417081895
1575,4,375,2.72,2.59,636,137,159.0,0,5.005220661394757
1576,16,1457,4.97,2.08,534,4,33.375,0,4.464988155388229
1577,3,150,1.47,1.57,321,296,107.0,0,5.275406914964931
1578,2,336,8.2,2.0,644,470,322.0,0,5.465313757239246
1579,2,6,3.0,2.09,520,516,260.0,0,1.9315214116032138
1580,10,2509,15.88,2.1,529,4,52.9,0,6.081350953902505
1581,23,2007,8.13,1.24,471,15,20.47826086956522,0,6.964041089992729
1582,2,8,4.0,0.0,193,95,96.5,0,4.23410650459726
1583,1,127,10.58,1.39,113,113,113.0,1,6.807205395876661
1584,1,233,3.03,2.82,51,51,51.0,1,6.476880050936758
1585,13,1208,5.35,8.51,551,12,42.38461538461539,0,6.2680730330911425
1586,2,259,7.4,0.98,390,379,195.0,0,4.149463861443181
1587,3,137,1.96,2.78,423,155,141.0,0,5.658680500743781
1588,10,882,2.76,2.02,638,25,63.8,0,5.2171073111224935
1589,1,169,2.04,1.54,54,54,54.0,1,7.023714430149732
1590,3,224,10.18,1.52,183,53,61.0,0,4.454347296253507
1591,10,1790,10.11,1.44,394,41,39.4,0,5.991214515852773
1592,4,688,9.56,2.3,643,341,160.75,0,5.7774355814696055
1593,2,577,30.37,9.1,58,24,29.0,0,4.869302117979612
1594,1,520,12.09,1.9,322,322,322.0,1,6.457946357021921
1595,6,1241,16.77,3.14,532,82,88.66666666666667,0,6.274272259143502
1596,2,125,4.81,2.55,185,185,92.5,0,5.901950039900234
1597,5,1173,13.33,2.83,418,117,83.6,0,5.917764184178025
1598,22,1996,8.49,3.75,645,112,29.318181818181817,0,6.90864488316697
1599,4,220,11.0,36.45,452,240,113.0,0,5.255514244222727
1600,5,518,2.63,2.85,558,54,111.6,0,5.754824070703715
1601,9,1127,6.51,1.86,450,1,50.0,0,5.934312015603673
1602,3,283,8.32,3.66,465,193,155.0,0,5.480805576121312
1603,3,121,4.48,2.96,557,274,185.66666666666666,0,4.721885985684052
1604,19,2498,12.43,3.72,593,5,31.210526315789473,0,8.200760416788752
1605,42,10199,39.23,2.84,646,8,15.380952380952381,0,7.682086054617553
1606,1,566,10.48,2.72,333,333,333.0,1,5.406498899392565
1607,8,1109,13.2,3.04,351,36,43.875,0,6.042609080431154
1608,4,2064,412.8,1.57,530,45,132.5,0,7.711101251840158
1609,2,260,7.22,3.63,589,294,294.5,0,6.047986647432308
1610,9,1050,8.68,14.97,441,129,49.0,0,5.17558460116574
1611,1,93,11.62,1.95,310,310,310.0,1,4.792645108022841
